PERIODOS,NUM_MATERIAS,NUM_CREDITOS_MATRICULADOS,NUM_CREDITOS_APROBADOS,NUM_MATERIAS_APROBADAS,NUM_MATERIAS_PERDIDAS,NUM_R1,NUM_R2,NUM_R3,NUM_R3_BALANCEO,EFICIENCIA,PROMEDIO,GENERO_FEMENINO,GENERO_MASCULINO,GENERO_NO BINARIO,GENERO_NO REPORTA,ESTRATO_1,ESTRATO_2,ESTRATO_3,ESTRATO_4,ESTRATO_5,ESTRATO_6,ETIQUETA
2,10,33,6,3,7,2,0,0,0.0,0.2710843373493975,1.3500000000000003,0,1,0,0,0,1,0,0,0,0,1
3,13,41,9,5,8,3,2,0,0.0,0.2710843373493975,1.133333333333333,0,1,0,0,0,1,0,0,0,0,1
11,54,176,160,50,4,4,0,0,0.0,0.8107897943604404,3.944272727272727,1,0,0,0,1,0,0,0,0,0,0
15,67,228,167,51,16,8,4,0,0.0,0.5509813591138891,3.114733333333333,1,0,0,0,0,1,0,0,0,0,0
7,35,102,94,33,2,1,0,0,0.0,0.8211417096959265,3.864500000000002,1,0,0,0,1,0,0,0,0,0,0
13,55,188,167,50,5,2,1,0,0.0,0.858656468132835,3.891153846153846,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.6250000000000036,1,0,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.725,1,0,0,0,1,0,0,0,0,0,1
1,4,10,0,0,4,0,0,0,0.0,0.0,1.3000000000000018,0,1,0,0,0,0,1,0,0,0,1
14,57,195,163,49,8,6,1,0,0.0,0.6447692200704249,3.725142857142857,1,0,0,0,0,1,0,0,0,0,0
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.5250000000000035,1,0,0,0,1,0,0,0,0,0,1
2,6,21,13,4,2,0,0,0,0.0,0.3765060240963854,3.7375000000000007,0,1,0,0,1,0,0,0,0,0,1
6,12,42,22,7,5,4,0,0,0.0,0.3169344042838018,2.020833333333333,1,0,0,0,1,0,0,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,1.075,1,0,0,0,0,1,0,0,0,0,1
12,55,188,164,49,6,5,1,0,0.0,0.7273647258587017,3.862083333333333,1,0,0,0,1,0,0,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,0.2750000000000018,1,0,0,0,1,0,0,0,0,0,1
4,16,56,32,10,6,2,1,0,0.0,0.5446787148594376,2.5145,0,1,0,0,1,0,0,0,0,0,1
5,22,75,71,21,1,1,0,0,0.0,0.7785140562248996,3.8400000000000007,0,1,0,0,0,1,0,0,0,0,0
4,11,37,25,8,3,1,1,1,0.0,0.4555722891566264,2.60625,0,1,0,0,0,1,0,0,0,0,1
4,17,56,25,9,8,3,3,0,0.0,0.4304718875502007,2.6125,1,0,0,0,0,0,1,0,0,0,1
1,4,14,0,0,4,0,0,0,1.0,0.0,0.5500000000000018,1,0,0,0,1,0,0,0,0,0,1
1,4,14,6,2,0,0,0,0,0.0,0.36144578313253,2.970000000000004,0,1,0,0,1,0,0,0,0,0,0
8,43,135,105,35,8,5,1,0,0.0,0.6640042312105564,3.3603750000000003,0,0,1,0,1,0,0,0,0,0,0
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,2.925,0,1,0,0,1,0,0,0,0,0,1
2,8,25,6,3,5,1,0,0,0.0,0.2710843373493975,1.8875,1,0,0,0,1,0,0,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,0.9500000000000016,0,1,0,0,0,1,0,0,0,0,1
2,7,22,6,2,5,2,0,0,0.0,0.2710843373493975,1.6375000000000013,0,1,0,0,1,0,0,0,0,0,1
3,16,53,45,14,2,1,0,0,0.0,0.8534136546184738,3.6683333333333343,0,1,0,0,1,0,0,0,0,0,0
18,62,213,179,53,9,8,0,0,0.0,0.7122465961277088,3.5665,1,0,0,0,0,1,0,0,0,0,0
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.0249999999999995,0,1,0,0,1,0,0,0,0,0,1
7,36,111,111,36,0,0,0,0,0.0,0.9012376034751248,4.231428571428571,0,0,1,0,1,0,0,0,0,0,0
2,9,33,17,5,4,2,0,0,0.0,0.4367469879518071,3.132500000000002,1,0,0,0,1,0,0,0,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,0.85,0,1,0,0,0,0,1,0,0,0,1
10,49,163,163,49,0,0,0,0,0.0,0.9792909734174794,4.4707,1,0,0,0,1,0,0,0,0,0,0
10,49,155,128,42,7,5,1,0,0.0,0.7578122011856951,3.7512,1,0,0,0,1,0,0,0,0,0,0
4,18,61,53,16,2,1,0,0,0.0,0.8797690763052208,3.312500000000001,1,0,0,0,1,0,0,0,0,0,0
13,52,179,168,48,4,3,0,0,0.0,0.7818753689930704,3.589923076923077,1,0,0,0,1,0,0,0,0,0,0
2,9,33,17,5,4,0,0,0,0.0,0.5572289156626505,3.092500000000001,1,0,0,0,0,1,0,0,0,0,1
16,57,192,167,50,7,6,2,1,0.0,0.5235346512172566,3.5883125,0,0,1,0,1,0,0,0,0,0,0
9,40,130,87,29,11,6,2,1,0.0,0.5573325046216612,3.028777777777778,1,0,0,0,1,0,0,0,0,0,0
15,61,219,166,48,13,10,3,0,0.0,0.532730801104295,3.2454666666666667,0,1,0,0,1,0,0,0,0,0,0
4,11,37,25,8,3,2,0,0,0.0,0.4982429718875502,2.6875,1,0,0,0,1,0,0,0,0,0,1
13,62,221,162,47,15,10,3,1,0.0,0.5739853931466535,3.2930769230769235,0,1,0,0,1,0,0,0,0,0,0
16,61,213,169,50,11,5,4,2,0.0,0.5332843768931871,3.482125,1,0,0,0,1,0,0,0,0,0,0
13,44,152,124,35,9,3,2,1,1.0,0.5056147256100917,3.419,1,0,0,0,0,1,0,0,0,0,1
4,18,58,34,12,6,3,0,1,1.0,0.6551204819277108,2.9587500000000007,1,0,0,0,0,1,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.6750000000000036,1,0,0,0,0,1,0,0,0,0,1
6,30,98,61,20,9,4,2,0,0.0,0.5855087014725568,2.798333333333334,0,1,0,0,1,0,0,0,0,0,0
2,9,25,3,2,7,3,0,0,0.0,0.1355421686746987,1.304,0,1,0,0,1,0,0,0,0,0,1
4,16,57,37,11,5,2,1,0,0.0,0.704066265060241,3.2625000000000006,1,0,0,0,1,0,0,0,0,0,1
1,5,14,0,0,5,0,0,0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,1
3,12,41,21,7,5,2,1,0,0.0,0.4317269076305219,2.411,1,0,0,0,1,0,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.4,0,1,0,0,1,0,0,0,0,0,1
2,8,29,10,3,5,2,0,0,0.0,0.3313253012048192,1.700000000000001,0,1,0,0,0,0,1,0,0,0,1
1,4,14,0,0,4,0,0,0,1.0,0.0,1.0500000000000036,0,1,0,0,0,1,0,0,0,0,1
1,5,14,0,0,5,0,0,0,0.0,0.0,0.4499999999999995,1,0,0,0,0,0,0,0,0,1,1
11,52,176,172,51,1,1,0,0,0.0,0.89192405197334,3.917090909090909,1,0,0,0,1,0,0,0,0,0,0
10,48,163,158,47,1,0,0,0,0.0,0.9223202333142092,4.0445,0,1,0,0,0,0,1,0,0,0,0
1,4,14,7,2,2,0,0,0,0.0,0.4216867469879518,2.874999999999999,0,1,0,0,1,0,0,0,0,0,1
5,16,40,24,10,6,3,0,0,0.0,0.3670682730923694,2.5534000000000003,0,1,0,0,1,0,0,0,0,0,1
13,55,191,163,47,8,3,2,1,0.0,1.1276860946694125,3.012923076923077,1,0,0,0,1,0,0,0,0,0,0
2,10,29,6,4,6,2,0,0,0.0,0.2710843373493975,1.3125,0,1,0,0,0,0,1,0,0,0,1
5,15,52,21,7,8,2,2,1,1.0,0.4210843373493975,2.2332,0,1,0,0,1,0,0,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,1.6750000000000018,0,1,0,0,0,1,0,0,0,0,1
14,53,182,168,50,3,1,1,0,0.0,0.8049709995493128,4.0671,1,0,0,0,1,0,0,0,0,0,0
2,9,29,6,3,6,2,0,0,0.0,0.2710843373493975,1.3125,0,1,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.875000000000004,0,1,0,0,0,1,0,0,0,0,1
4,15,49,33,11,4,0,0,0,0.0,0.6074297188755019,2.536333333333333,0,1,0,0,0,1,0,0,0,0,1
11,51,158,156,50,1,0,0,0,0.0,0.949308449856095,3.510636363636364,0,1,0,0,0,1,0,0,0,0,0
3,15,53,41,12,3,0,0,0,0.0,0.8467202141900936,3.491666666666668,0,1,0,0,0,1,0,0,0,0,0
15,47,156,116,36,11,6,2,0,0.0,0.4167796728037691,3.3884,0,1,0,0,0,1,0,0,0,0,0
10,49,163,147,45,4,4,0,0,0.0,0.8623733027347484,3.8161,0,1,0,0,1,0,0,0,0,0,0
15,53,186,150,44,9,7,1,0,0.0,0.5475227695107212,3.309533333333333,0,1,0,0,1,0,0,0,0,0,0
16,56,197,127,38,18,9,3,0,0.0,0.6271143462879155,2.9770625,0,1,0,0,1,0,0,0,0,0,1
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.275,0,1,0,0,0,0,0,1,0,0,1
2,6,14,14,6,0,0,0,0,0.0,0.6325301204819277,4.5875,1,0,0,0,0,1,0,0,0,0,1
3,13,41,29,10,3,2,0,0,0.0,0.7262382864792502,3.1,0,1,0,0,1,0,0,0,0,0,1
18,65,232,171,50,15,9,4,1,0.0,0.5391347776476526,3.206388888888889,1,0,0,0,0,1,0,0,0,0,0
3,13,45,29,9,4,3,0,0,0.0,0.4852744310575634,2.950000000000001,0,1,0,0,1,0,0,0,0,0,1
3,13,41,21,8,5,2,0,0,0.0,0.4317269076305219,3.0093333333333345,0,1,0,0,0,1,0,0,0,0,1
6,16,57,29,9,7,4,2,0,0.0,0.4054551539491298,2.2638333333333334,0,1,0,0,0,0,1,0,0,0,1
10,47,148,122,40,7,5,1,0,0.0,0.7244788678523617,3.685,1,0,0,0,1,0,0,0,0,0,0
2,10,31,19,7,3,1,0,0,0.0,0.5873493975903614,3.272500000000002,0,1,0,0,1,0,0,0,0,0,0
3,11,37,21,7,4,2,0,0,0.0,0.6325301204819277,2.9333333333333336,1,0,0,0,1,0,0,0,0,0,1
13,51,178,166,47,4,3,0,0,0.0,0.6632311926565865,3.778461538461538,1,0,0,0,0,1,0,0,0,0,0
11,27,97,32,10,17,8,5,1,1.0,0.2221198844966642,1.5727272727272728,1,0,0,0,0,1,0,0,0,0,1
3,14,42,12,5,9,3,1,0,0.0,0.3212851405622489,1.668333333333333,0,1,0,0,0,1,0,0,0,0,1
11,35,103,69,25,10,4,0,0,0.0,0.4778079259185501,2.8631818181818183,1,0,0,0,0,1,0,0,0,0,1
14,56,192,168,50,6,6,0,0,0.0,0.6185122250096432,3.904928571428571,1,0,0,0,1,0,0,0,0,0,0
4,12,33,3,2,10,4,1,1,1.0,0.0941265060240963,0.7250000000000004,0,1,0,0,1,0,0,0,0,0,1
4,15,42,18,9,6,2,2,1,1.0,0.3162650602409638,2.5375000000000005,1,0,0,0,1,0,0,0,0,0,1
3,13,41,9,5,8,3,2,0,0.0,0.2710843373493975,1.3443333333333334,0,1,0,0,0,1,0,0,0,0,1
8,34,121,110,31,3,0,0,0,0.0,0.818631669535284,3.137,1,0,0,0,1,0,0,0,0,0,1
11,50,163,163,50,0,0,0,0,0.0,0.9371747122294768,4.336636363636364,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.575,0,1,0,0,0,1,0,0,0,0,1
4,11,37,13,5,6,2,2,1,1.0,0.2723393574297188,2.72075,0,1,0,0,0,1,0,0,0,0,1
6,29,92,88,25,1,1,0,0,0.0,0.84119812583668,4.063000000000001,0,1,0,0,1,0,0,0,0,0,0
4,16,52,9,5,11,3,2,2,0.0,0.2371987951807228,2.0395000000000003,1,0,0,0,0,0,1,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,0.5250000000000018,0,1,0,0,1,0,0,0,0,0,1
13,53,183,175,51,2,2,0,0,0.0,0.8085105734549664,3.831384615384615,1,0,0,0,1,0,0,0,0,0,0
16,53,192,151,43,10,6,2,0,0.0,0.6956062522233455,3.0524375,0,1,0,0,0,1,0,0,0,0,1
3,13,37,37,13,0,0,0,0,0.0,0.6994645247657295,3.6556666666666673,1,0,0,0,1,0,0,0,0,0,1
3,13,45,25,8,5,2,1,0,0.0,0.538821954484605,2.8166666666666664,1,0,0,0,1,0,0,0,0,0,1
17,63,215,170,50,13,8,2,2,0.0,0.62287870606439,3.2348235294117647,1,0,0,0,1,0,0,0,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,1.375,0,1,0,0,0,1,0,0,0,0,1
12,55,193,163,47,8,4,1,0,0.0,0.875607407986926,3.231625,0,1,0,0,0,1,0,0,0,0,1
6,37,111,98,34,3,2,0,0,0.0,0.9682061579651938,3.9343333333333343,0,1,0,0,0,1,0,0,0,0,0
3,13,44,21,7,6,2,0,0,0.0,0.6325301204819277,2.033333333333333,1,0,0,0,1,0,0,0,0,0,1
4,16,57,37,11,5,3,0,0,0.0,0.6438253012048192,2.752000000000001,1,0,0,0,1,0,0,0,0,0,1
5,18,57,25,10,8,3,2,1,1.0,0.3704819277108433,2.47,0,1,0,0,1,0,0,0,0,0,1
12,51,171,171,51,0,0,0,0,0.0,0.8466252145253865,4.0967142857142855,1,0,0,0,1,0,0,0,0,0,0
12,54,189,168,49,5,4,1,0,0.0,0.8651742612585985,3.671166666666666,0,1,0,0,1,0,0,0,0,0,0
4,13,45,25,8,5,2,1,1,1.0,0.4982429718875502,2.92075,0,1,0,0,1,0,0,0,0,0,1
6,22,76,32,10,12,4,2,0,0.0,0.4441097724230253,1.8421666666666667,1,0,0,0,0,0,1,0,0,0,1
20,67,240,167,48,19,13,2,1,0.0,0.6373423977832712,2.90975,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.1750000000000045,0,1,0,0,1,0,0,0,0,0,1
5,22,59,52,20,2,1,0,0,0.0,0.7036144578313253,3.1932,1,0,0,0,1,0,0,0,0,0,1
2,8,25,9,4,4,2,0,0,0.0,0.3162650602409638,2.2915,0,1,0,0,0,0,1,0,0,0,1
5,17,61,25,8,9,3,2,2,1.0,0.4367469879518071,2.205,1,0,0,0,0,1,0,0,0,0,1
2,10,29,6,4,6,2,0,0,0.0,0.2710843373493975,1.8625,0,1,0,0,1,0,0,0,0,0,1
14,43,154,119,34,9,5,2,1,1.0,0.4773356902229535,3.397214285714285,1,0,0,0,1,0,0,0,0,0,0
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.700000000000004,0,1,0,0,1,0,0,0,0,0,0
3,12,37,23,8,4,2,1,0,0.0,0.4451137884872824,3.325,0,1,0,0,0,1,0,0,0,0,1
3,13,49,33,9,4,2,0,0,0.0,0.753012048192771,3.098333333333333,1,0,0,0,1,0,0,0,0,0,1
2,9,28,0,0,9,4,0,0,0.0,0.0,0.4375,0,1,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.4,1,0,0,0,0,1,0,0,0,0,1
9,37,121,96,30,7,4,1,0,0.0,0.7718014916810096,2.799833333333334,0,1,0,0,1,0,0,0,0,0,1
5,14,46,22,7,7,3,1,0,0.0,0.3080321285140562,2.5066,1,0,0,0,0,1,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.1249999999999991,0,1,0,0,1,0,0,0,0,0,1
10,48,157,149,46,2,1,0,0,0.0,0.891810097532989,4.151400000000001,0,1,0,0,1,0,0,0,0,0,0
5,14,49,21,7,7,3,2,0,0.0,0.4451807228915662,1.8916,1,0,0,0,0,0,1,0,0,0,1
13,62,208,169,51,11,8,1,0,0.0,0.7282342824511499,3.5615384615384618,1,0,0,0,1,0,0,0,0,0,0
9,47,149,137,44,3,3,0,0,0.0,0.8655946537472641,3.9512222222222224,0,1,0,0,1,0,0,0,0,0,0
5,25,82,82,25,0,0,0,0,0.0,0.9536144578313251,4.104000000000001,1,0,0,0,1,0,0,0,0,0,0
14,42,145,56,16,26,10,4,4,0.0,0.2944697776883663,1.530357142857143,0,1,0,0,1,0,0,0,0,0,0
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.4200000000000035,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,1.0,0.180722891566265,2.200000000000003,0,1,0,0,0,1,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,2.075,0,1,0,0,1,0,0,0,0,0,1
3,5,20,12,3,2,0,0,0,0.0,0.2409638554216867,2.9166666666666665,0,1,0,0,0,0,1,0,0,0,1
2,9,25,0,1,9,0,0,0,0.0,0.0,0.0665,0,1,0,0,1,0,0,0,0,0,1
2,9,29,6,3,6,2,0,0,0.0,0.2710843373493975,1.5750000000000004,0,1,0,0,0,0,1,0,0,0,1
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.475,1,0,0,0,0,0,0,0,0,1,1
3,13,37,33,12,1,0,0,0,0.0,0.753012048192771,3.616666666666667,0,1,0,0,1,0,0,0,0,0,1
3,10,36,17,5,5,2,1,0,0.0,0.4551539491298527,2.639000000000001,1,0,0,0,1,0,0,0,0,0,1
2,9,29,17,6,3,1,0,0,0.0,0.5572289156626505,2.9875000000000016,1,0,0,0,1,0,0,0,0,0,1
3,13,43,35,11,2,1,0,0,0.0,0.7663989290495313,3.4723333333333333,0,0,1,0,1,0,0,0,0,0,1
1,4,14,3,1,3,0,0,0,3.0,0.180722891566265,1.1750000000000036,0,1,0,0,0,1,0,0,0,0,1
2,7,26,10,3,4,2,0,0,0.0,0.3313253012048192,2.312500000000002,0,1,0,0,1,0,0,0,0,0,0
4,12,44,13,4,8,3,2,0,0.0,0.2723393574297188,1.4105000000000003,0,1,0,0,0,1,0,0,0,0,1
10,24,69,57,21,3,3,0,0,0.0,0.4346481162746222,3.4492000000000003,1,0,0,0,0,1,0,0,0,0,0
4,14,45,17,7,7,3,2,0,0.0,0.3376004016064256,1.85,0,1,0,0,0,1,0,0,0,0,1
1,5,14,3,1,4,0,0,0,0.0,0.180722891566265,1.7499999999999996,0,1,0,0,0,0,0,0,0,1,1
2,9,29,13,5,4,2,0,0,0.0,0.3765060240963854,2.2874999999999988,0,1,0,0,1,0,0,0,0,0,1
5,12,25,13,9,3,1,0,0,0.0,0.203012048192771,2.4816000000000003,1,0,0,0,1,0,0,0,0,0,1
12,58,192,169,51,7,5,0,0,0.0,0.781207260499429,3.8431666666666655,1,0,0,0,1,0,0,0,0,0,0
4,17,61,49,14,3,2,0,0,0.0,0.709086345381526,3.2845000000000004,0,1,0,0,1,0,0,0,0,0,1
3,12,37,9,5,7,2,2,0,0.0,0.2710843373493975,1.8833333333333333,0,1,0,0,0,1,0,0,0,0,1
1,5,14,0,0,5,0,0,0,0.0,0.0,0.0500000000000017,0,1,0,0,1,0,0,0,0,0,1
4,23,78,78,23,0,0,0,0,0.0,1.0240963855421683,4.255750000000001,0,1,0,0,0,1,0,0,0,0,0
4,19,52,28,13,6,2,1,0,0.0,0.3990963855421686,2.975,1,0,0,0,1,0,0,0,0,0,1
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.425000000000004,1,0,0,0,1,0,0,0,0,0,1
17,62,215,170,50,12,6,3,1,0.0,0.7499026241496121,3.0964705882352943,0,1,0,0,1,0,0,0,0,0,0
5,24,77,77,24,0,0,0,0,0.0,0.91144578313253,3.8956,0,0,1,0,1,0,0,0,0,0,0
3,14,49,25,8,6,2,0,0,0.0,0.4986613119143239,3.2033333333333345,1,0,0,0,1,0,0,0,0,0,0
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.725,1,0,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,3.575000000000004,0,1,0,0,0,1,0,0,0,0,1
11,36,124,64,21,15,6,4,1,1.0,0.4594151892892308,2.634272727272727,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.925,0,1,0,0,0,1,0,0,0,0,1
9,26,97,41,12,14,7,4,2,1.0,0.307529058031066,2.4878888888888886,1,0,0,0,1,0,0,0,0,0,1
3,14,48,25,8,6,3,1,0,0.0,0.4183400267737616,2.7533333333333343,1,0,0,0,1,0,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,1.3749999999999991,0,1,0,0,0,1,0,0,0,0,1
9,43,139,116,37,6,4,1,0,0.0,0.7764762754722594,3.608333333333333,1,0,0,0,0,1,0,0,0,0,0
5,23,80,61,18,5,2,1,0,0.0,0.7534136546184739,3.5569999999999995,0,1,0,0,1,0,0,0,0,0,1
2,8,29,14,4,4,0,0,0,0.0,0.6325301204819277,1.8875000000000013,1,0,0,0,0,1,0,0,0,0,1
9,35,116,68,21,14,5,3,3,1.0,0.6489184250228426,3.040555555555556,1,0,0,0,1,0,0,0,0,0,0
3,10,25,13,6,4,0,0,0,0.0,0.3380187416331994,2.297333333333334,0,1,0,0,1,0,0,0,0,0,1
14,62,219,173,49,13,8,2,2,0.0,0.6241921326904114,3.104714285714286,1,0,0,0,1,0,0,0,0,0,0
16,57,200,167,49,8,7,1,0,0.0,0.6069777517913812,3.84225,1,0,0,0,1,0,0,0,0,0,0
6,19,69,41,12,7,4,1,0,0.0,0.5600736278447122,2.627833333333333,1,0,0,0,0,1,0,0,0,0,1
14,64,218,164,48,16,9,2,1,0.0,0.5436826393151694,3.0667857142857144,1,0,0,0,1,0,0,0,0,0,0
16,59,202,171,51,8,5,2,1,0.0,0.6469716120977416,3.784875,0,1,0,0,0,1,0,0,0,0,0
3,9,33,9,3,6,2,2,0,0.0,0.2710843373493975,1.730666666666667,1,0,0,0,0,0,1,0,0,0,1
2,9,29,17,6,3,1,0,0,0.0,0.5572289156626505,2.975,0,1,0,0,0,1,0,0,0,0,1
9,29,100,62,19,10,4,2,1,1.0,0.5236395316716602,2.980555555555556,0,1,0,0,0,1,0,0,0,0,1
12,50,181,158,44,6,4,0,0,0.0,0.8567067693573717,3.5598333333333336,0,1,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.475000000000004,0,1,0,0,0,1,0,0,0,0,1
6,20,67,27,10,10,4,4,0,0.0,0.3221218206157965,1.9625,1,0,0,0,0,1,0,0,0,0,1
1,4,14,0,0,4,0,0,0,0.0,0.0,0.3250000000000018,0,1,0,0,1,0,0,0,0,0,1
2,8,25,6,3,5,2,0,0,0.0,0.180722891566265,1.725,0,1,0,0,0,0,1,0,0,0,1
8,30,89,42,17,13,5,1,0,0.0,0.4184236947791164,2.694875,0,1,0,0,1,0,0,0,0,0,0
2,5,10,6,4,1,0,0,0,0.0,0.2710843373493975,3.8665000000000007,0,1,0,0,0,1,0,0,0,0,1
16,60,214,174,51,9,5,2,1,0.0,0.7749911985604756,3.055333333333333,1,0,0,0,1,0,0,0,0,0,0
4,12,41,17,6,6,3,2,0,0.0,0.3376004016064256,1.96875,1,0,0,0,0,1,0,0,0,0,1
3,13,39,3,3,10,3,3,0,0.0,0.0502008032128513,1.2,0,1,0,0,1,0,0,0,0,0,1
16,62,219,174,51,11,9,1,0,0.0,0.6592852219734749,3.1408750000000003,0,1,0,0,1,0,0,0,0,0,0
3,14,49,45,8,2,0,0,0,0.0,0.8734939759036143,3.538333333333334,0,0,1,0,0,0,1,0,0,0,0
19,71,260,159,46,25,12,5,3,0.0,0.5524657156677334,3.042736842105263,1,0,0,0,1,0,0,0,0,0,0
11,49,157,157,49,0,0,0,0,0.0,0.8446497520977257,4.120545454545455,1,0,0,0,0,1,0,0,0,0,0
11,45,138,108,37,8,4,1,1,0.0,0.5668796792838413,3.473181818181818,0,0,1,0,1,0,0,0,0,0,0
2,10,28,0,0,10,5,0,0,0.0,0.0,0.0375,0,1,0,0,0,1,0,0,0,0,1
21,77,269,172,52,25,15,9,1,0.0,0.5447617355815162,2.8595238095238096,1,0,0,0,0,1,0,0,0,0,0
1,5,14,6,2,3,0,0,0,0.0,0.36144578313253,2.25,0,1,0,0,0,0,1,0,0,0,1
2,9,29,13,5,4,2,0,0,0.0,0.3765060240963854,2.425,0,1,0,0,1,0,0,0,0,0,1
6,25,90,66,19,6,3,1,0,0.0,0.7903279785809906,3.068000000000001,0,1,0,0,1,0,0,0,0,0,0
8,34,83,66,27,7,1,0,0,0.0,0.5806798623063683,3.618875,0,1,0,0,0,1,0,0,0,0,1
4,14,49,17,5,9,3,1,1,1.0,0.3376004016064256,1.68875,0,1,0,0,0,0,1,0,0,0,1
2,8,26,6,3,5,2,0,0,0.0,0.2710843373493975,1.5460000000000014,0,1,0,0,1,0,0,0,0,0,1
11,52,176,164,49,3,3,0,0,0.0,0.7351155902634544,3.845363636363636,1,0,0,0,1,0,0,0,0,0,0
1,5,14,14,5,0,0,0,0,0.0,0.8433734939759036,3.675,0,1,0,0,0,0,1,0,0,0,1
