PERIODOS,NUM_MATERIAS,NUM_CREDITOS_MATRICULADOS,NUM_CREDITOS_APROBADOS,NUM_MATERIAS_APROBADAS,NUM_MATERIAS_PERDIDAS,NUM_R1,NUM_R2,NUM_R3,NUM_R3_BALANCEO,EFICIENCIA,PROMEDIO,GENERO_FEMENINO,GENERO_MASCULINO,GENERO_NO BINARIO,GENERO_NO REPORTA,ESTRATO_1,ESTRATO_2,ESTRATO_3,ESTRATO_4,ESTRATO_5,ESTRATO_6,ETIQUETA
15,57,201,170,49,8,6,1,0,0.0,0.7725419382045887,3.299466666666667,0,1,0,0,0,1,0,0,0,0,0
1,4,13,9,3,1,0,0,0,0.0,0.5421686746987951,3.7,1,0,0,0,1,0,0,0,0,0,1
4,15,47,35,10,5,2,0,0,0.0,0.6111947791164658,2.65875,1,0,0,0,0,0,0,1,0,0,1
3,8,23,7,3,5,2,1,0,0.0,0.1773761713520749,1.7776666666666676,0,1,0,0,0,1,0,0,0,0,1
5,21,75,32,10,11,4,3,1,1.0,0.4244979919678714,2.32,1,0,0,0,1,0,0,0,0,0,1
1,5,14,0,0,5,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1
2,8,21,10,4,4,0,0,0,0.0,0.4518072289156626,2.5335000000000005,0,1,0,0,1,0,0,0,0,0,1
2,10,33,21,7,3,0,0,0,0.0,0.7379518072289156,2.9675,0,1,0,0,0,1,0,0,0,0,1
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,2.800000000000004,0,1,0,0,1,0,0,0,0,0,1
15,62,218,155,46,16,11,2,0,0.0,0.5607467053250185,3.056,1,0,0,0,0,1,0,0,0,0,0
4,12,45,25,7,5,2,2,0,0.0,0.4279618473895581,2.5082500000000008,1,0,0,0,0,1,0,0,0,0,1
3,10,33,25,8,2,1,0,0,0.0,0.6994645247657295,2.2666666666666666,0,1,0,0,0,1,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,3.2,1,0,0,0,1,0,0,0,0,0,1
2,9,29,9,4,5,2,0,0,0.0,0.3162650602409638,2.6375,1,0,0,0,0,0,1,0,0,0,1
13,53,183,171,50,3,2,0,0,0.0,0.7880855114404697,4.111538461538461,1,0,0,0,0,1,0,0,0,0,0
2,6,21,21,6,0,0,0,0,0.0,0.6325301204819277,3.0900000000000034,1,0,0,0,0,1,0,0,0,0,0
3,12,39,23,8,4,1,1,0,0.0,0.5254350736278447,2.8223333333333334,1,0,0,0,1,0,0,0,0,0,1
4,15,53,33,9,6,3,1,0,0.0,0.5484437751004015,2.771000000000001,0,1,0,0,0,1,0,0,0,0,1
3,8,30,10,3,5,2,1,0,0.0,0.3681392235609103,1.1000000000000012,1,0,0,0,1,0,0,0,0,0,1
11,50,177,165,47,3,3,0,0,0.0,0.8338201290008519,3.8347272727272728,0,1,0,0,1,0,0,0,0,0,0
15,57,198,161,46,11,5,2,0,0.0,0.7036616440230897,3.4370666666666665,0,1,0,0,1,0,0,0,0,0,0
4,15,53,41,12,3,1,0,0,0.0,0.7392068273092369,3.0082500000000003,1,0,0,0,1,0,0,0,0,0,1
2,11,29,21,9,2,1,0,0,0.0,0.6174698795180722,3.7850000000000015,0,1,0,0,1,0,0,0,0,0,1
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.730000000000004,1,0,0,0,0,1,0,0,0,0,0
2,7,25,6,2,5,0,0,0,0.0,0.2710843373493975,1.9415,1,0,0,0,0,0,1,0,0,0,1
13,56,192,172,51,5,5,0,0,0.0,0.6993712316928258,3.9122307692307694,1,0,0,0,1,0,0,0,0,0,0
1,5,14,0,1,4,0,0,0,0.0,0.0,1.0500000000000012,0,1,0,0,0,1,0,0,0,0,1
3,12,41,21,7,5,2,0,0,0.0,0.5120481927710843,2.5083333333333333,0,1,0,0,1,0,0,0,0,0,1
2,6,21,17,5,1,0,0,0,0.0,0.5572289156626505,3.4375,0,1,0,0,0,0,1,0,0,0,1
2,8,29,13,4,4,2,0,0,0.0,0.3765060240963854,2.15,1,0,0,0,1,0,0,0,0,0,1
3,13,40,24,9,4,1,0,0,0.0,0.6526104417670683,2.494333333333334,0,1,0,0,0,1,0,0,0,0,1
8,38,115,84,30,8,5,2,0,0.0,0.598823866896156,3.630375,1,0,0,0,1,0,0,0,0,0,0
3,15,51,25,8,1,1,0,0,0.0,0.6191432396251674,2.525000000000001,0,0,1,0,1,0,0,0,0,0,0
20,65,233,158,46,19,11,3,2,0.0,0.4342947001880335,2.813,0,1,0,0,1,0,0,0,0,0,0
14,54,184,147,44,10,6,2,0,0.0,0.5763717660232289,3.24,0,1,0,0,0,1,0,0,0,0,0
2,9,31,27,8,1,1,0,0,0.0,0.7078313253012047,3.7725000000000017,1,0,0,0,1,0,0,0,0,0,0
6,15,53,25,8,7,2,2,2,1.0,0.3606091030789826,2.608333333333333,1,0,0,0,1,0,0,0,0,0,1
16,65,233,165,47,18,11,4,0,0.0,0.6396037603210043,2.6583125,0,1,0,0,1,0,0,0,0,0,0
11,49,163,163,49,0,0,0,0,0.0,0.9030533784093476,4.221272727272727,0,1,0,0,0,1,0,0,0,0,0
1,4,14,7,2,2,0,0,0,0.0,0.4216867469879518,2.125,0,1,0,0,1,0,0,0,0,0,1
2,7,22,7,3,4,2,0,0,0.0,0.1957831325301204,1.9875,0,1,0,0,1,0,0,0,0,0,1
14,44,164,148,40,4,1,0,0,0.0,0.710071172850863,4.019571428571429,0,1,0,0,1,0,0,0,0,0,1
11,39,137,113,32,7,2,1,0,0.0,0.7446383658733056,2.43,0,1,0,0,1,0,0,0,0,0,1
23,74,280,140,40,34,10,7,3,2.0,0.4607044985051947,2.366391304347826,0,1,0,0,1,0,0,0,0,0,1
12,47,165,133,39,8,6,0,0,0.0,0.7227037660019587,3.2598333333333334,1,0,0,0,0,1,0,0,0,0,1
3,15,49,33,11,4,2,0,0,0.0,0.753012048192771,2.971666666666667,0,1,0,0,1,0,0,0,0,0,1
2,8,22,10,4,4,0,0,0,0.0,0.4518072289156626,1.787500000000001,0,1,0,0,1,0,0,0,0,0,1
13,56,190,169,50,6,4,0,0,0.0,0.7686761030134523,3.697307692307692,0,1,0,0,1,0,0,0,0,0,0
16,66,232,171,51,15,13,2,0,0.0,0.562276124352555,3.1754375,1,0,0,0,1,0,0,0,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,1.7763568394002505e-15,1,0,0,0,1,0,0,0,0,0,1
4,16,61,29,9,7,4,1,1,0.0,0.4831827309236947,2.718750000000001,0,1,0,0,0,1,0,0,0,0,0
15,64,219,167,50,14,8,2,0,0.0,0.6026785574978345,3.0586,0,1,0,0,1,0,0,0,0,0,0
1,4,14,3,1,3,0,0,0,0.0,0.180722891566265,0.7750000000000036,1,0,0,0,1,0,0,0,0,0,1
11,52,167,155,49,3,3,0,0,0.0,0.8592206290727649,4.031909090909091,1,0,0,0,1,0,0,0,0,0,0
5,14,53,25,7,7,3,3,0,0.0,0.3584337349397589,2.255,0,1,0,0,1,0,0,0,0,0,1
10,32,109,41,13,19,7,1,1,0.0,0.3700062153375406,1.9846000000000004,0,1,0,0,1,0,0,0,0,0,1
9,28,95,64,20,8,4,1,0,0.0,0.5451913474001827,2.867555555555556,1,0,0,0,1,0,0,0,0,0,1
17,61,216,159,45,16,10,3,1,0.0,0.5074011190631652,3.3196470588235294,0,1,0,0,0,0,1,0,0,0,0
15,66,230,173,52,14,8,3,2,0.0,0.6959664721712914,3.1934666666666667,1,0,0,0,0,0,1,0,0,0,0
1,5,14,10,4,1,0,0,0,0.0,0.6024096385542168,3.375,1,0,0,0,0,0,0,1,0,0,1
3,13,45,17,6,7,3,1,1,1.0,0.4049531459170012,2.469,0,1,0,0,1,0,0,0,0,0,1
17,61,223,162,46,15,7,3,3,0.0,0.4966087914716338,2.898588235294117,1,0,0,0,0,1,0,0,0,0,0
3,11,37,21,6,5,2,1,0,0.0,0.5120481927710843,3.091666666666667,0,1,0,0,0,0,0,1,0,0,1
12,53,182,170,50,3,2,1,0,0.0,0.8833537613658095,3.893,0,0,1,0,1,0,0,0,0,0,0
11,57,194,169,51,6,6,0,0,0.0,0.7875427329151314,3.8141818181818175,1,0,0,0,0,0,1,0,0,0,0
14,54,192,157,46,8,7,0,0,0.0,0.6978098995095552,3.6307857142857145,0,1,0,0,1,0,0,0,0,0,0
1,4,14,6,2,2,0,0,0,1.0,0.36144578313253,2.85,1,0,0,0,1,0,0,0,0,0,1
3,11,37,13,5,6,3,1,0,0.0,0.3380187416331994,2.1333333333333333,1,0,0,0,0,1,0,0,0,0,1
16,57,200,167,49,8,7,1,0,0.0,0.6069777517913812,3.8199375,0,1,0,0,1,0,0,0,0,0,0
8,30,106,65,19,11,3,0,0,0.0,0.5929521658060815,2.78125,0,1,0,0,1,0,0,0,0,0,1
15,54,183,163,49,5,4,1,0,0.0,0.5649480149480149,3.7516666666666665,1,0,0,0,1,0,0,0,0,0,0
10,31,106,53,17,14,8,2,0,0.0,0.4212397207879134,2.3933,0,1,0,0,1,0,0,0,0,0,1
4,11,41,9,3,8,2,2,2,2.0,0.2371987951807228,1.339500000000001,0,1,0,0,0,1,0,0,0,0,1
11,52,171,167,50,2,0,0,0,0.0,0.8676702085792993,4.180454545454546,0,1,0,0,0,1,0,0,0,0,0
11,52,170,170,52,0,0,0,0,0.0,0.916183032009976,4.2250000000000005,1,0,0,0,1,0,0,0,0,0,0
7,17,52,38,13,4,3,0,0,0.0,0.5062699778706663,2.8082857142857143,0,1,0,0,1,0,0,0,0,0,1
6,28,88,84,27,1,0,0,0,0.0,0.8795180722891566,3.3610000000000024,0,1,0,0,0,1,0,0,0,0,0
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.224999999999999,1,0,0,0,0,1,0,0,0,0,1
5,19,69,65,18,1,1,0,0,0.0,0.7319277108433735,3.4316000000000004,0,1,0,0,1,0,0,0,0,0,1
1,5,14,0,1,4,0,0,0,0.0,0.0,0.15,0,1,0,0,0,0,1,0,0,0,1
7,36,107,95,33,3,0,0,0,0.0,0.8254446356855994,3.7040000000000015,0,1,0,0,0,0,0,1,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,8.881784197001252e-16,1,0,0,0,1,0,0,0,0,0,1
13,54,189,165,48,6,4,2,0,0.0,0.6281271889473927,3.432923076923077,0,1,0,0,0,1,0,0,0,0,0
2,8,25,13,5,3,1,0,0,0.0,0.4969879518072289,2.8585000000000003,1,0,0,0,0,1,0,0,0,0,1
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.4000000000000035,0,1,0,0,1,0,0,0,0,0,0
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.575,1,0,0,0,1,0,0,0,0,0,1
2,4,10,6,3,1,0,0,0,0.0,0.2710843373493975,1.800000000000001,0,1,0,0,1,0,0,0,0,0,1
2,9,29,25,8,1,1,0,0,0.0,0.677710843373494,3.550000000000002,0,1,0,0,0,1,0,0,0,0,0
3,13,45,29,8,4,2,0,0,0.0,0.6860776439089692,3.308333333333335,0,1,0,0,1,0,0,0,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,3.552713678800501e-15,0,1,0,0,0,1,0,0,0,0,1
13,51,183,165,46,5,4,0,0,0.0,0.95310258169387,3.206,0,1,0,0,1,0,0,0,0,0,0
7,26,97,57,16,10,6,0,0,0.0,0.5598926317514957,2.3522857142857143,0,1,0,0,1,0,0,0,0,0,1
1,5,14,10,4,1,0,0,0,0.0,0.6024096385542168,2.9250000000000007,1,0,0,0,1,0,0,0,0,0,1
16,63,219,167,50,13,9,2,1,0.0,0.6816955373525403,3.27575,0,1,0,0,1,0,0,0,0,0,0
2,9,29,21,7,2,1,0,0,0.0,0.6174698795180722,2.9375,0,1,0,0,1,0,0,0,0,0,1
13,55,186,172,51,4,3,0,0,0.0,0.7907331829945361,3.949076923076923,0,1,0,0,1,0,0,0,0,0,0
13,57,195,175,52,5,5,0,0,0.0,0.6958026655663355,3.7219230769230767,1,0,0,0,1,0,0,0,0,0,0
1,5,14,10,4,1,0,0,0,0.0,0.6024096385542168,3.175,0,1,0,0,0,0,0,1,0,0,1
3,15,53,33,10,5,2,0,0,0.0,0.6325301204819277,2.9416666666666664,0,1,0,0,1,0,0,0,0,0,1
1,5,14,14,5,0,0,0,0,0.0,0.8433734939759036,4.1,1,0,0,0,0,0,1,0,0,0,1
4,15,56,24,7,8,3,1,0,0.0,0.4292168674698794,2.00625,0,1,0,0,0,1,0,0,0,0,1
1,5,14,14,5,0,0,0,0,0.0,0.8433734939759036,4.025000000000003,1,0,0,0,1,0,0,0,0,0,1
7,21,70,50,16,5,3,1,0,0.0,0.595463486599459,3.527428571428572,1,0,0,0,1,0,0,0,0,0,1
4,17,59,31,10,7,4,1,0,0.0,0.440512048192771,2.459250000000001,0,1,0,0,0,1,0,0,0,0,1
2,9,33,25,7,2,1,0,0,0.0,0.677710843373494,3.382500000000001,0,1,0,0,1,0,0,0,0,0,1
2,8,29,13,4,4,2,0,0,0.0,0.3765060240963854,2.4625000000000004,1,0,0,0,1,0,0,0,0,0,1
16,51,181,162,46,5,4,1,0,0.0,0.6991202481344868,3.591909090909091,1,0,0,0,0,1,0,0,0,0,0
16,68,238,171,50,18,13,2,2,0.0,0.5756017273807182,3.0003125,0,1,0,0,1,0,0,0,0,0,0
5,16,53,29,10,6,2,1,0,0.0,0.3700803212851404,2.3634,0,1,0,0,0,0,1,0,0,0,1
1,5,14,14,5,0,0,0,0,0.0,0.8433734939759036,3.9500000000000006,0,1,0,0,1,0,0,0,0,0,1
4,14,52,16,5,9,3,2,1,1.0,0.2986947791164658,1.85625,0,1,0,0,0,1,0,0,0,0,1
16,58,205,172,50,8,8,0,0,0.0,0.6173907564156057,3.575125,1,0,0,0,1,0,0,0,0,0,0
16,61,213,188,54,7,4,1,0,0.0,0.7003297280029207,3.6273125,0,1,0,0,0,1,0,0,0,0,0
2,6,22,10,3,3,0,0,0,0.0,0.4518072289156626,2.200000000000001,0,1,0,0,0,1,0,0,0,0,1
7,23,85,37,11,12,5,3,1,0.0,0.3654823375133185,2.139285714285715,0,1,0,0,1,0,0,0,0,0,1
2,9,29,6,3,6,2,0,0,0.0,0.2710843373493975,1.2,0,1,0,0,0,1,0,0,0,0,1
1,4,10,10,4,0,0,0,0,0.0,0.6024096385542168,4.167000000000002,1,0,0,0,1,0,0,0,0,0,1
12,54,184,176,52,2,2,0,0,0.0,0.7993362338241856,3.986083333333333,1,0,0,0,1,0,0,0,0,0,0
2,9,30,6,2,7,2,0,0,0.0,0.2710843373493975,1.3375000000000008,0,1,0,0,0,1,0,0,0,0,1
3,10,28,16,7,3,1,0,0,0.0,0.5287817938420347,1.5166666666666673,1,0,0,0,0,1,0,0,0,0,1
5,18,59,25,8,10,3,1,1,0.0,0.3945783132530119,2.141,0,1,0,0,1,0,0,0,0,0,1
16,62,208,160,50,12,6,4,2,0.0,0.5470694904994603,3.19525,1,0,0,0,0,1,0,0,0,0,0
2,9,33,9,3,6,2,0,0,0.0,0.3162650602409638,1.9800000000000009,0,1,0,0,1,0,0,0,0,0,1
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.0250000000000017,0,1,0,0,0,1,0,0,0,0,1
11,53,179,167,50,3,2,0,0,0.0,0.8414723435260126,4.050909090909091,0,1,0,0,0,1,0,0,0,0,0
19,65,233,164,48,17,9,4,3,0.0,0.643672003454338,2.7597368421052635,0,1,0,0,0,1,0,0,0,0,0
3,15,51,47,14,1,0,0,0,0.0,0.8868808567603748,3.8933333333333344,1,0,0,0,0,1,0,0,0,0,0
1,5,14,0,0,5,0,0,0,0.0,0.0,0.0999999999999995,0,1,0,0,0,0,0,0,0,1,1
11,51,175,171,50,1,1,0,0,0.0,0.9240132509573912,3.9032727272727272,1,0,0,0,1,0,0,0,0,0,0
2,8,29,21,6,2,2,0,0,0.0,0.4969879518072289,3.325,1,0,0,0,1,0,0,0,0,0,1
11,49,173,166,47,2,2,0,0,0.0,0.7270599517313646,3.578636363636364,1,0,0,0,0,1,0,0,0,0,0
2,9,24,17,7,2,0,0,0,0.0,0.677710843373494,3.079,1,0,0,0,0,0,1,0,0,0,1
2,10,34,6,2,8,1,0,0,0.0,0.2710843373493975,1.8835000000000008,1,0,0,0,0,0,0,1,0,0,1
13,58,198,167,50,8,7,1,0,0.0,0.653209973529714,3.8215384615384616,1,0,0,0,1,0,0,0,0,0,1
2,9,33,13,4,5,1,0,0,0.0,0.4969879518072289,2.885,0,1,0,0,0,1,0,0,0,0,1
4,14,53,29,8,6,2,0,0,0.0,0.5032630522088353,2.6187500000000004,0,1,0,0,1,0,0,0,0,0,1
11,42,151,119,34,8,3,2,1,1.0,0.7797886040140772,3.143,0,1,0,0,1,0,0,0,0,0,1
14,54,186,170,50,4,4,0,0,0.0,0.7512243565384701,3.980642857142857,1,0,0,0,1,0,0,0,0,0,1
1,4,14,10,3,1,0,0,0,0.0,0.6024096385542168,3.5500000000000043,1,0,0,0,1,0,0,0,0,0,1
13,48,171,154,44,3,3,0,0,0.0,0.6619316735164742,3.446076923076923,1,0,0,0,1,0,0,0,0,0,0
1,4,14,14,4,0,0,0,0,0.0,0.8433734939759036,3.975000000000004,0,1,0,0,0,1,0,0,0,0,0
4,13,45,6,3,10,3,1,1,1.0,0.1882530120481927,0.9400000000000004,0,1,0,0,1,0,0,0,0,0,1
4,22,71,30,10,12,5,0,0,0.0,0.4869477911646586,2.670000000000001,0,0,1,0,1,0,0,0,0,0,0
10,49,166,166,49,0,0,0,0,0.0,0.9812822719449223,4.2925,1,0,0,0,0,0,1,0,0,0,0
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,3.175,0,1,0,0,1,0,0,0,0,0,1
13,55,191,159,46,9,7,1,0,0.0,0.6507847779858901,3.5430769230769235,0,1,0,0,1,0,0,0,0,0,0
22,76,274,175,51,25,16,5,1,0.0,0.4497156671089525,3.0190454545454544,0,1,0,0,1,0,0,0,0,0,0
5,26,87,59,19,7,4,0,0,0.0,0.7656626506024096,3.3970000000000007,0,1,0,0,0,1,0,0,0,0,1
14,61,213,162,48,13,8,4,0,0.0,0.6864834462726028,2.965357142857143,0,1,0,0,1,0,0,0,0,0,1
2,8,28,0,0,8,4,0,0,0.0,0.0,0.4250000000000013,0,1,0,0,1,0,0,0,0,0,1
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,3.500000000000004,1,0,0,0,1,0,0,0,0,0,1
15,52,187,121,35,17,9,3,1,0.0,0.6020166914745227,2.788466666666667,0,1,0,0,1,0,0,0,0,0,1
5,23,81,54,16,7,6,0,0,0.0,0.5437751004016064,3.1388000000000007,0,1,0,0,1,0,0,0,0,0,0
3,11,37,9,3,8,3,0,0,0.0,0.2710843373493975,1.875,1,0,0,0,1,0,0,0,0,0,1
14,58,199,163,49,9,7,2,0,0.0,0.6563905352631687,3.616285714285714,1,0,0,0,1,0,0,0,0,0,0
19,75,266,175,52,23,12,6,3,0.0,0.5852766765407061,3.237684210526316,0,1,0,0,0,1,0,0,0,0,0
2,9,29,13,5,4,2,0,0,0.0,0.3765060240963854,3.1125,0,1,0,0,0,1,0,0,0,0,1
5,22,76,48,15,7,3,3,1,0.0,0.6076305220883533,2.9700000000000006,1,0,0,0,1,0,0,0,0,0,0
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,2.575,1,0,0,0,1,0,0,0,0,0,1
2,9,33,13,4,5,2,0,0,0.0,0.3765060240963854,2.107500000000001,1,0,0,0,0,1,0,0,0,0,1
4,15,53,17,6,9,4,0,0,0.0,0.3677208835341364,1.50625,0,1,0,0,1,0,0,0,0,0,1
8,24,85,69,20,4,2,0,0,0.0,0.5589769793459552,3.05825,0,1,0,0,1,0,0,0,0,0,1
1,5,14,3,2,3,0,0,0,0.0,0.180722891566265,1.175,1,0,0,0,0,1,0,0,0,0,1
1,4,14,14,4,0,0,0,0,0.0,0.8433734939759036,3.7,0,1,0,0,1,0,0,0,0,0,1
1,5,14,0,0,5,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1
1,5,14,6,3,2,0,0,0,0.0,0.36144578313253,3.075000000000002,1,0,0,0,1,0,0,0,0,0,1
7,23,83,43,13,10,5,2,1,1.0,0.5048151790836817,2.334428571428572,1,0,0,0,0,0,1,0,0,0,1
10,53,186,173,50,3,3,0,0,0.0,0.8771347293937655,3.9557,0,1,0,0,1,0,0,0,0,0,0
1,4,14,6,2,2,0,0,0,0.0,0.36144578313253,2.950000000000003,1,0,0,0,1,0,0,0,0,0,1
12,53,193,157,44,9,8,1,0,0.0,0.8243685419890238,3.3395833333333336,1,0,0,0,1,0,0,0,0,0,0
7,26,92,45,14,12,3,3,2,0.0,0.5927587902630931,2.2921428571428577,0,1,0,0,1,0,0,0,0,0,0
1,5,14,0,0,5,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1
11,52,167,163,51,1,1,0,0,0.0,0.908612411076814,4.181545454545455,1,0,0,0,1,0,0,0,0,0,0
14,53,183,164,47,5,4,0,0,0.0,0.6924439946169721,3.483571428571428,1,0,0,0,1,0,0,0,0,0,0
1,4,14,0,0,4,0,0,0,0.0,0.0,0.45,1,0,0,0,1,0,0,0,0,0,1
12,52,176,162,49,3,3,0,0,0.0,0.8751689659069176,3.77775,1,0,0,0,1,0,0,0,0,0,0
1,5,16,0,0,5,0,0,0,0.0,0.0,0.7000000000000017,0,1,0,0,1,0,0,0,0,0,1
4,15,55,6,2,13,5,0,0,0.0,0.1882530120481927,1.01,0,1,0,0,0,1,0,0,0,0,1
2,7,25,13,4,3,1,0,0,0.0,0.3765060240963854,2.7625,1,0,0,0,0,0,0,1,0,0,1
5,17,60,37,11,6,4,1,0,0.0,0.5660642570281125,2.595,0,1,0,0,1,0,0,0,0,0,1
2,9,25,13,4,5,1,0,0,0.0,0.3765060240963854,2.3625000000000025,0,1,0,0,1,0,0,0,0,0,0
13,56,193,170,50,6,4,1,0,0.0,0.7003699626498514,3.9814615384615375,0,1,0,0,1,0,0,0,0,0,0
2,10,33,25,8,2,1,0,0,0.0,0.677710843373494,3.0475000000000003,0,1,0,0,1,0,0,0,0,0,1
4,16,53,17,7,9,3,3,2,2.0,0.2673192771084337,1.8957500000000005,0,1,0,0,0,1,0,0,0,0,1
19,66,241,166,46,20,11,4,2,0.0,0.4374730517398385,2.959736842105263,1,0,0,0,0,1,0,0,0,0,0
14,57,196,171,51,6,5,1,0,0.0,0.7512228997814194,3.4172857142857143,1,0,0,0,1,0,0,0,0,0,0
13,53,177,173,50,3,1,0,0,0.0,0.882638353019879,3.687444444444444,0,1,0,0,1,0,0,0,0,0,0
11,34,125,53,16,18,9,5,1,0.0,0.3826796758067294,2.0151818181818184,1,0,0,0,0,1,0,0,0,0,1
3,11,37,25,8,3,1,0,0,0.0,0.6191432396251674,3.0500000000000003,0,1,0,0,0,1,0,0,0,0,1
13,55,191,167,49,6,5,1,0,0.0,0.6055808957801543,3.6165384615384615,0,1,0,0,0,1,0,0,0,0,0
2,8,29,14,4,4,1,0,0,0.0,0.4216867469879518,2.55,0,1,0,0,1,0,0,0,0,0,1
1,4,14,14,4,0,0,0,0,0.0,0.8433734939759036,3.825000000000004,1,0,0,0,1,0,0,0,0,0,1
9,47,155,106,33,14,7,2,0,0.0,0.6182056267397633,3.091666666666667,0,1,0,0,1,0,0,0,0,0,0
5,20,69,38,12,8,4,0,0,0.0,0.4931726907630521,2.762600000000001,0,1,0,0,0,1,0,0,0,0,0
8,19,67,25,8,11,4,2,1,1.0,0.2997974039013195,1.721875,0,1,0,0,1,0,0,0,0,0,1
1,5,14,3,2,3,0,0,0,0.0,0.180722891566265,1.7999999999999996,0,0,0,1,0,0,1,0,0,0,1
13,53,178,113,36,12,5,3,1,0.0,0.5142425795808557,3.3242307692307693,1,0,0,0,1,0,0,0,0,0,0
3,15,49,18,7,8,4,0,0,0.0,0.5421686746987951,2.09,0,1,0,0,1,0,0,0,0,0,1
8,24,85,19,6,18,6,2,2,1.0,0.2821733362019505,1.79375,1,0,0,0,1,0,0,0,0,0,1
11,53,184,167,49,4,4,0,0,0.0,0.8238716376722948,3.8954545454545455,1,0,0,0,1,0,0,0,0,0,0
1,5,14,7,3,2,0,0,0,0.0,0.4216867469879518,2.575000000000002,0,1,0,0,0,1,0,0,0,0,1
5,18,63,6,2,16,4,4,3,3.0,0.1650602409638553,0.9218000000000008,0,1,0,0,0,1,0,0,0,0,1
4,16,57,25,8,8,4,2,0,0.0,0.5082831325301205,2.28175,0,1,0,0,0,0,1,0,0,0,1
11,53,186,158,46,7,6,0,0,0.0,0.8221725943522219,3.7374545454545456,1,0,0,0,1,0,0,0,0,0,0
1,5,14,0,0,5,0,0,0,0.0,0.0,8.881784197001252e-16,1,0,0,0,1,0,0,0,0,0,1
4,17,45,17,8,9,2,0,0,0.0,0.4279618473895581,1.9000000000000004,0,1,0,0,1,0,0,0,0,0,1
6,28,91,87,27,1,0,0,0,0.0,0.901606425702811,3.653666666666668,0,1,0,0,1,0,0,0,0,0,0
4,15,51,6,2,13,4,3,1,1.0,0.1882530120481927,1.4480000000000013,0,1,0,0,0,1,0,0,0,0,1
